item,wdLabel,coord,www,layer,article,img,SCBkommun
http://www.wikidata.org/entity/Q42009,Köpings kommun,Point(15.998611111 59.513055555),http://www.koping.se,Västmanlands län,https://sv.wikipedia.org/wiki/K%C3%B6pings_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A5dhuset%20k%C3%B6ping.jpg, https://kommunsiffror.scb.se/?id1=1983&id2=null
http://www.wikidata.org/entity/Q47018,Fagersta kommun,Point(15.816666666 60.0),http://www.fagersta.se,Västmanlands län,https://sv.wikipedia.org/wiki/Fagersta_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Fagersta%20C%20gatusidan.jpg, https://kommunsiffror.scb.se/?id1=1982&id2=null
http://www.wikidata.org/entity/Q47019,Hallstahammars kommun,Point(16.25 59.616666666),http://www.hallstahammar.se,Västmanlands län,https://sv.wikipedia.org/wiki/Hallstahammars_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Hallstahammar%20kommunhus.jpg, https://kommunsiffror.scb.se/?id1=1961&id2=null
http://www.wikidata.org/entity/Q47019,Hallstahammars kommun,Point(16.25 59.616666666),https://www.hallstahammar.se/underwebb/suomeksi,Västmanlands län,https://sv.wikipedia.org/wiki/Hallstahammars_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Hallstahammar%20kommunhus.jpg, https://kommunsiffror.scb.se/?id1=1961&id2=null
http://www.wikidata.org/entity/Q34078,Surahammars kommun,Point(16.216666666 59.716666666),http://www.surahammar.se,Västmanlands län,https://sv.wikipedia.org/wiki/Surahammars_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Surahammar%20bibliotek.jpg, https://kommunsiffror.scb.se/?id1=1907&id2=null
http://www.wikidata.org/entity/Q34550,Västerås kommun,Point(16.533333333 59.616666666),http://www.vasteras.se,Västmanlands län,https://sv.wikipedia.org/wiki/V%C3%A4ster%C3%A5s_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4ster%C3%A5s%20stadshus%20September%202014%2002.jpg, https://kommunsiffror.scb.se/?id1=1980&id2=null
http://www.wikidata.org/entity/Q37399,Sala kommun,Point(16.606111111 59.920416666),http://www.sala.se,Västmanlands län,https://sv.wikipedia.org/wiki/Sala_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Sala%20r%C3%A5dhus%20med%20kommunhuset%20till%20h%C3%B6ger.jpg, https://kommunsiffror.scb.se/?id1=1981&id2=null
http://www.wikidata.org/entity/Q37404,Norbergs kommun,Point(15.95 60.083333333),http://www.norberg.se,Västmanlands län,https://sv.wikipedia.org/wiki/Norbergs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Egelbrektsgatan%20Norberg%20Vastmanland%20Bergslagen%20Sweden.jpg, https://kommunsiffror.scb.se/?id1=1962&id2=null
http://www.wikidata.org/entity/Q37462,Skinnskattebergs kommun,Point(15.683333333 59.833333333),http://www.skinnskatteberg.se,Västmanlands län,https://sv.wikipedia.org/wiki/Skinnskattebergs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunhuset%20i%20Skinnskatteberg.jpg, https://kommunsiffror.scb.se/?id1=1904&id2=null
http://www.wikidata.org/entity/Q431271,Arboga kommun,Point(15.833333333 59.4),https://www.arboga.se,Västmanlands län,https://sv.wikipedia.org/wiki/Arboga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Arboga%204.jpg, https://kommunsiffror.scb.se/?id1=1984&id2=null
http://www.wikidata.org/entity/Q501442,Uddevalla kommun,Point(11.916666666 58.35),https://www.uddevalla.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Uddevalla_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A5dhuset%20Uddevalla.JPG, https://kommunsiffror.scb.se/?id1=1485&id2=null
http://www.wikidata.org/entity/Q501448,Tjörns kommun,Point(11.55 58.0),https://tjorn.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tj%C3%B6rns_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Sk%C3%A4rhamn%20Smiling%20Church.JPG, https://kommunsiffror.scb.se/?id1=1419&id2=null
http://www.wikidata.org/entity/Q52502,Göteborgs kommun,Point(11.933333333 57.7),http://www.goteborg.se,Västra Götalands län,https://sv.wikipedia.org/wiki/G%C3%B6teborgs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Nordst%2016%202%20Gbg%20Stadshus%201.jpg, https://kommunsiffror.scb.se/?id1=1480&id2=null
http://www.wikidata.org/entity/Q267462,Bengtsfors kommun,Point(12.216666666 59.033333333),http://www.bengtsfors.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Bengtsfors_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/View%20over%20Bengtsfors%20Sweden.JPG, https://kommunsiffror.scb.se/?id1=1560&id2=null
http://www.wikidata.org/entity/Q267462,Bengtsfors kommun,Point(12.216666666 59.033333333),http://www.bengtsfors.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Bengtsfors_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/View%20over%20Bengtsfors%20Sweden.JPG, https://kommunsiffror.scb.se/?id1=1460&id2=null
http://www.wikidata.org/entity/Q271079,Åmåls kommun,Point(12.7 59.05),http://www.amal.se,Västra Götalands län,https://sv.wikipedia.org/wiki/%C3%85m%C3%A5ls_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%85m%C3%A5l%20Centre.JPG, https://kommunsiffror.scb.se/?id1=1585&id2=null
http://www.wikidata.org/entity/Q271079,Åmåls kommun,Point(12.7 59.05),http://www.amal.se,Västra Götalands län,https://sv.wikipedia.org/wiki/%C3%85m%C3%A5ls_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%85m%C3%A5l%20Centre.JPG, https://kommunsiffror.scb.se/?id1=1492&id2=null
http://www.wikidata.org/entity/Q503132,Dals-Eds kommun,Point(11.916666666 58.916666666),http://www.dalsed.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Dals-Eds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Dals-Ed%20-%20KMB%20-%2016000300030527.jpg, https://kommunsiffror.scb.se/?id1=1438&id2=null
http://www.wikidata.org/entity/Q503132,Dals-Eds kommun,Point(11.916666666 58.916666666),http://www.dalsed.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Dals-Eds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Dals-Ed%20-%20KMB%20-%2016000300030527.jpg, https://kommunsiffror.scb.se/?id1=1504&id2=null
http://www.wikidata.org/entity/Q503148,Grästorps kommun,Point(12.666666666 58.333333333),http://www.grastorp.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Gr%C3%A4storps_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%A4storp%20station%202012.JPG, https://kommunsiffror.scb.se/?id1=1444&id2=null
http://www.wikidata.org/entity/Q503148,Grästorps kommun,Point(12.666666666 58.333333333),http://www.grastorp.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Gr%C3%A4storps_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%A4storp%20station%202012.JPG, https://kommunsiffror.scb.se/?id1=1602&id2=null
http://www.wikidata.org/entity/Q511228,Tanums kommun,Point(11.316666666 58.716666666),http://www.tanum.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tanums_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Sockenmagasinet%2C%20Tanumshede.jpg, https://kommunsiffror.scb.se/?id1=1435&id2=null
http://www.wikidata.org/entity/Q511241,Lilla Edets kommun,Point(12.133333333 58.133333333),http://www.lillaedet.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lilla_Edets_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/LillaEdet.jpeg, https://kommunsiffror.scb.se/?id1=1462&id2=null
http://www.wikidata.org/entity/Q511241,Lilla Edets kommun,Point(12.133333333 58.133333333),http://www.lillaedet.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lilla_Edets_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/LillaEdet.jpeg, https://kommunsiffror.scb.se/?id1=1562&id2=null
http://www.wikidata.org/entity/Q511270,Mölndals kommun,Point(12.019166666 57.654166666),http://www.molndal.se,Västra Götalands län,https://sv.wikipedia.org/wiki/M%C3%B6lndals_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A4ssbergs%20kyrka%20i%20M%C3%B6lndal.JPG, https://kommunsiffror.scb.se/?id1=1481&id2=null
http://www.wikidata.org/entity/Q503102,Bollebygds kommun,Point(12.566666666 57.666666666),https://www.bollebygd.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Bollebygds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Bollebygds%20kommunhus.JPG, https://kommunsiffror.scb.se/?id1=1443&id2=null
http://www.wikidata.org/entity/Q503102,Bollebygds kommun,Point(12.566666666 57.666666666),https://www.bollebygd.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Bollebygds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Bollebygds%20kommunhus.JPG, https://kommunsiffror.scb.se/?id1=1535&id2=null
http://www.wikidata.org/entity/Q503111,Herrljunga kommun,Point(13.033333333 58.083333333),http://www.herrljunga.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Herrljunga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunhuset%20i%20Herrljunga%2C%20den%2018%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1466&id2=null
http://www.wikidata.org/entity/Q503111,Herrljunga kommun,Point(13.033333333 58.083333333),http://www.herrljunga.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Herrljunga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunhuset%20i%20Herrljunga%2C%20den%2018%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1566&id2=null
http://www.wikidata.org/entity/Q503127,Essunga kommun,Point(12.716666666 58.183333333),http://www.essunga.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Essunga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Nossebro%20brandstation.jpg, https://kommunsiffror.scb.se/?id1=1603&id2=null
http://www.wikidata.org/entity/Q503127,Essunga kommun,Point(12.716666666 58.183333333),http://www.essunga.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Essunga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Nossebro%20brandstation.jpg, https://kommunsiffror.scb.se/?id1=1445&id2=null
http://www.wikidata.org/entity/Q28532,Trollhättans kommun,Point(12.283333333 58.283333333),https://www.trollhattan.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Trollh%C3%A4ttans_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Trollhattans%20Vattentorn.jpg, https://kommunsiffror.scb.se/?id1=1488&id2=null
http://www.wikidata.org/entity/Q28532,Trollhättans kommun,Point(12.283333333 58.283333333),https://www.trollhattan.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Trollh%C3%A4ttans_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Trollhattans%20Vattentorn.jpg, https://kommunsiffror.scb.se/?id1=1581&id2=null
http://www.wikidata.org/entity/Q125222,Partille kommun,Point(12.1 57.733333333),http://www.partille.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Partille_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunhuset%20i%20Partille%2C%20den%2028%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1402&id2=null
http://www.wikidata.org/entity/Q501452,Skövde kommun,Point(13.85 58.383333333),http://www.skovde.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Sk%C3%B6vde_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset.jpg, https://kommunsiffror.scb.se/?id1=1683&id2=null
http://www.wikidata.org/entity/Q501452,Skövde kommun,Point(13.85 58.383333333),http://www.skovde.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Sk%C3%B6vde_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset.jpg, https://kommunsiffror.scb.se/?id1=1496&id2=null
http://www.wikidata.org/entity/Q501452,Skövde kommun,Point(13.85 58.383333333),https://www.skovde.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Sk%C3%B6vde_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset.jpg, https://kommunsiffror.scb.se/?id1=1683&id2=null
http://www.wikidata.org/entity/Q501452,Skövde kommun,Point(13.85 58.383333333),https://www.skovde.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Sk%C3%B6vde_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset.jpg, https://kommunsiffror.scb.se/?id1=1496&id2=null
http://www.wikidata.org/entity/Q501459,Tidaholms kommun,Point(13.95 58.183333333),http://www.tidaholm.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tidaholms_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Tidaholms%20museum%20p%C3%A5%20Vulcan%C3%B6n%20i%20Tidaholm%2C%20den%2022%20aug%202006.JPG, https://kommunsiffror.scb.se/?id1=1685&id2=null
http://www.wikidata.org/entity/Q501459,Tidaholms kommun,Point(13.95 58.183333333),http://www.tidaholm.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tidaholms_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Tidaholms%20museum%20p%C3%A5%20Vulcan%C3%B6n%20i%20Tidaholm%2C%20den%2022%20aug%202006.JPG, https://kommunsiffror.scb.se/?id1=1498&id2=null
http://www.wikidata.org/entity/Q501470,Töreboda kommun,Point(14.133333333 58.716666666),https://toreboda.se,Västra Götalands län,https://sv.wikipedia.org/wiki/T%C3%B6reboda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/T%C3%B6reboda%20centrum%202005.jpg, https://kommunsiffror.scb.se/?id1=1473&id2=null
http://www.wikidata.org/entity/Q501470,Töreboda kommun,Point(14.133333333 58.716666666),https://toreboda.se,Västra Götalands län,https://sv.wikipedia.org/wiki/T%C3%B6reboda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/T%C3%B6reboda%20centrum%202005.jpg, https://kommunsiffror.scb.se/?id1=1663&id2=null
http://www.wikidata.org/entity/Q501479,Tranemo kommun,Point(13.35 57.483333333),https://www.tranemo.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tranemo_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Tranemo%20kommunkontor%2020170424.jpg, https://kommunsiffror.scb.se/?id1=1452&id2=null
http://www.wikidata.org/entity/Q501479,Tranemo kommun,Point(13.35 57.483333333),https://www.tranemo.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tranemo_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Tranemo%20kommunkontor%2020170424.jpg, https://kommunsiffror.scb.se/?id1=1552&id2=null
http://www.wikidata.org/entity/Q501487,Svenljunga kommun,Point(13.116666666 57.5),http://www.svenljunga.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Svenljunga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Naturbruksgymnasiet%20Svenljunga.jpg, https://kommunsiffror.scb.se/?id1=1565&id2=null
http://www.wikidata.org/entity/Q501487,Svenljunga kommun,Point(13.116666666 57.5),http://www.svenljunga.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Svenljunga_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Naturbruksgymnasiet%20Svenljunga.jpg, https://kommunsiffror.scb.se/?id1=1465&id2=null
http://www.wikidata.org/entity/Q503162,Alingsås kommun,Point(12.533333333 57.933333333),https://www.alingsas.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Alings%C3%A5s_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Alings%C3%A5s%20r%C3%A5dhus%2002.jpg, https://kommunsiffror.scb.se/?id1=1489&id2=null
http://www.wikidata.org/entity/Q503162,Alingsås kommun,Point(12.533333333 57.933333333),https://www.alingsas.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Alings%C3%A5s_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Alings%C3%A5s%20r%C3%A5dhus%2002.jpg, https://kommunsiffror.scb.se/?id1=1582&id2=null
http://www.wikidata.org/entity/Q503173,Lysekils kommun,Point(11.433333333 58.283333333),http://www.lysekil.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lysekils_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Lysekils%20kommunhus.jpg, https://kommunsiffror.scb.se/?id1=1484&id2=null
http://www.wikidata.org/entity/Q503188,Lerums kommun,Point(12.3 57.766666666),http://www.lerum.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lerums_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Lerums%20kommunhus%2C%20den%2021%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1441&id2=null
http://www.wikidata.org/entity/Q503188,Lerums kommun,Point(12.3 57.766666666),http://www.lerum.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lerums_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Lerums%20kommunhus%2C%20den%2021%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1524&id2=null
http://www.wikidata.org/entity/Q503193,Gullspångs kommun,Point(14.116666666 58.983333333),https://gullspang.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Gullsp%C3%A5ngs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Hova%20tingshus1.JPG, https://kommunsiffror.scb.se/?id1=1643&id2=null
http://www.wikidata.org/entity/Q503193,Gullspångs kommun,Point(14.116666666 58.983333333),https://gullspang.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Gullsp%C3%A5ngs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Hova%20tingshus1.JPG, https://kommunsiffror.scb.se/?id1=1447&id2=null
http://www.wikidata.org/entity/Q503214,Falköpings kommun,Point(13.55 58.166666666),http://www.falkoping.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Falk%C3%B6pings_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset%20i%20Falk%C3%B6ping%2C%20den%2023%20september%202006%2C%20bild%201.JPG, https://kommunsiffror.scb.se/?id1=1499&id2=null
http://www.wikidata.org/entity/Q503214,Falköpings kommun,Point(13.55 58.166666666),http://www.falkoping.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Falk%C3%B6pings_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset%20i%20Falk%C3%B6ping%2C%20den%2023%20september%202006%2C%20bild%201.JPG, https://kommunsiffror.scb.se/?id1=1686&id2=null
http://www.wikidata.org/entity/Q511281,Götene kommun,Point(13.483333333 58.533333333),http://www.gotene.se,Västra Götalands län,https://sv.wikipedia.org/wiki/G%C3%B6tene_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Centrumhuset%2C%20G%C3%B6tene%2003.jpg, https://kommunsiffror.scb.se/?id1=1471&id2=null
http://www.wikidata.org/entity/Q511281,Götene kommun,Point(13.483333333 58.533333333),http://www.gotene.se,Västra Götalands län,https://sv.wikipedia.org/wiki/G%C3%B6tene_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Centrumhuset%2C%20G%C3%B6tene%2003.jpg, https://kommunsiffror.scb.se/?id1=1661&id2=null
http://www.wikidata.org/entity/Q511297,Vårgårda kommun,Point(12.8 58.033333333),https://www.vargarda.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/V%C3%A5rg%C3%A5rda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A5rg%C3%A5rda%20kommunhus%20och%20V%C3%A5rg%C3%A5rda%20W%C3%A4rdshus%2C%20den%2016%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1442&id2=null
http://www.wikidata.org/entity/Q511297,Vårgårda kommun,Point(12.8 58.033333333),https://www.vargarda.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/V%C3%A5rg%C3%A5rda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A5rg%C3%A5rda%20kommunhus%20och%20V%C3%A5rg%C3%A5rda%20W%C3%A4rdshus%2C%20den%2016%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1527&id2=null
http://www.wikidata.org/entity/Q511394,Kungälvs kommun,Point(11.966666666 57.866666666),https://www.kungalv.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Kung%C3%A4lvs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kung%C3%A4lvs%20stadshus.JPG, https://kommunsiffror.scb.se/?id1=1482&id2=null
http://www.wikidata.org/entity/Q511426,Vänersborgs kommun,Point(12.316666666 58.383333333),http://www.vanersborg.se,Västra Götalands län,https://sv.wikipedia.org/wiki/V%C3%A4nersborgs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4nersborgs%20kommunhus%2001.jpg, https://kommunsiffror.scb.se/?id1=1487&id2=null
http://www.wikidata.org/entity/Q511426,Vänersborgs kommun,Point(12.316666666 58.383333333),http://www.vanersborg.se,Västra Götalands län,https://sv.wikipedia.org/wiki/V%C3%A4nersborgs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4nersborgs%20kommunhus%2001.jpg, https://kommunsiffror.scb.se/?id1=1580&id2=null
http://www.wikidata.org/entity/Q511438,Stenungsunds kommun,Point(11.816666666 58.083333333),https://www.stenungsund.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Stenungsunds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunhuset%20i%20Stenungsund%2C%20den%2026%20juli%202006.JPG, https://kommunsiffror.scb.se/?id1=1415&id2=null
http://www.wikidata.org/entity/Q293928,Öckerö kommun,Point(11.647222222 57.711111111),http://www.ockero.se,Västra Götalands län,https://sv.wikipedia.org/wiki/%C3%96cker%C3%B6_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96cker%C3%B6%20kommunhus.jpg, https://kommunsiffror.scb.se/?id1=1407&id2=null
http://www.wikidata.org/entity/Q499441,Färgelanda kommun,Point(11.983333333 58.566666666),http://www.fargelanda.se,Västra Götalands län,https://sv.wikipedia.org/wiki/F%C3%A4rgelanda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/FargelandaKyrka.jpg, https://kommunsiffror.scb.se/?id1=1507&id2=null
http://www.wikidata.org/entity/Q499441,Färgelanda kommun,Point(11.983333333 58.566666666),http://www.fargelanda.se,Västra Götalands län,https://sv.wikipedia.org/wiki/F%C3%A4rgelanda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/FargelandaKyrka.jpg, https://kommunsiffror.scb.se/?id1=1439&id2=null
http://www.wikidata.org/entity/Q428749,Hjo kommun,Point(14.283333333 58.3),http://www.hjo.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Hjo_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Hjo%2C%20Stora%20Torget%2C%20den%207%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1684&id2=null
http://www.wikidata.org/entity/Q428749,Hjo kommun,Point(14.283333333 58.3),http://www.hjo.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Hjo_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Hjo%2C%20Stora%20Torget%2C%20den%207%20juni%202006.JPG, https://kommunsiffror.scb.se/?id1=1497&id2=null
http://www.wikidata.org/entity/Q515358,Lidköpings kommun,Point(13.183333333 58.5),https://lidkoping.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lidk%C3%B6pings_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/The%20City%20hall%20of%20Lidk%C3%B6ping.jpg, https://kommunsiffror.scb.se/?id1=1681&id2=null
http://www.wikidata.org/entity/Q515358,Lidköpings kommun,Point(13.183333333 58.5),https://lidkoping.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Lidk%C3%B6pings_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/The%20City%20hall%20of%20Lidk%C3%B6ping.jpg, https://kommunsiffror.scb.se/?id1=1494&id2=null
http://www.wikidata.org/entity/Q338752,Orusts kommun,Point(11.683333333 58.233333333),http://www.orust.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Orusts_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunhuset%20f%C3%B6r%20Orust%2C%20i%20Hen%C3%A5n%2C%20den%2015%20maj%202007%2C%20bild%201.jpg, https://kommunsiffror.scb.se/?id1=1421&id2=null
http://www.wikidata.org/entity/Q382808,Ulricehamns kommun,Point(13.412777777 57.791666666),https://www.ulricehamn.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Ulricehamns_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Ulricehamns%20stadshus%2004.jpg, https://kommunsiffror.scb.se/?id1=1584&id2=null
http://www.wikidata.org/entity/Q382808,Ulricehamns kommun,Point(13.412777777 57.791666666),https://www.ulricehamn.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Ulricehamns_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Ulricehamns%20stadshus%2004.jpg, https://kommunsiffror.scb.se/?id1=1491&id2=null
http://www.wikidata.org/entity/Q389040,Munkedals kommun,Point(11.683333333 58.483333333),http://www.munkedal.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Munkedals_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Munkedals-kommunhus.jpg, https://kommunsiffror.scb.se/?id1=1430&id2=null
http://www.wikidata.org/entity/Q427422,Mariestads kommun,Point(13.816666666 58.7),https://mariestad.se/Mariestads-kommun.html,Västra Götalands län,https://sv.wikipedia.org/wiki/Mariestads_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Torghuset%2C%20Mariestad.JPG, https://kommunsiffror.scb.se/?id1=1680&id2=null
http://www.wikidata.org/entity/Q427422,Mariestads kommun,Point(13.816666666 58.7),https://mariestad.se/Mariestads-kommun.html,Västra Götalands län,https://sv.wikipedia.org/wiki/Mariestads_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Torghuset%2C%20Mariestad.JPG, https://kommunsiffror.scb.se/?id1=1493&id2=null
http://www.wikidata.org/entity/Q501438,Melleruds kommun,Point(12.466666666 58.7),https://www.mellerud.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Melleruds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Tingshuset%20Mellerud%2002%20baksidan.jpg, https://kommunsiffror.scb.se/?id1=1461&id2=null
http://www.wikidata.org/entity/Q501438,Melleruds kommun,Point(12.466666666 58.7),https://www.mellerud.se/,Västra Götalands län,https://sv.wikipedia.org/wiki/Melleruds_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Tingshuset%20Mellerud%2002%20baksidan.jpg, https://kommunsiffror.scb.se/?id1=1561&id2=null
http://www.wikidata.org/entity/Q498470,Ale kommun,Point(12.086944444 57.925),http://www.ale.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Ale_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Ale03b.jpg, https://kommunsiffror.scb.se/?id1=1440&id2=null
http://www.wikidata.org/entity/Q498470,Ale kommun,Point(12.086944444 57.925),http://www.ale.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Ale_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Ale03b.jpg, https://kommunsiffror.scb.se/?id1=1521&id2=null
http://www.wikidata.org/entity/Q499421,Skara kommun,Point(13.433333333 58.383333333),http://www.skara.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Skara_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset%20i%20Skara.jpg, https://kommunsiffror.scb.se/?id1=1682&id2=null
